"TYPE_DOMAINE";"SOUS_TYPE";"NOM";"URL";"LATTI";"LONGI";"JAUGE";"COMMUNE";"CP";"GCD";"ORGANISME";"Public"
"Theatre";"Danse.Musique.Theatre";"Le gARage";"";47.83092;-0.69532;;"Château-Gontier-sur-Mayenne";"53200";"2 - Centres urbains intermédiaires";"";""
"Theatre";"Musique";"Orchestre national de Metz Grand Est";"";49.109649;6.208725;;"Metz";"57070";"1 - Grands centres urbains";"";""
"Theatre";"Musique";"Orchestre de Cannes";"";43.54754;6.963881;;"Cannes";"06150";"1 - Grands centres urbains";"";""
"Theatre";"Théâtre";"Le Pari - Luciole";"";43.233561;0.076513;80;"Tarbes";"65000";"2 - Centres urbains intermédiaires";"";""
"Theatre";"Théâtre";"Espace";"";45.895522;3.138366;480;"Thiers";"63300";"3 - Petites villes";"";""
"Theatre";"Théâtre";"Théâtre Jean le Bleu";"";43.831834;5.786566;90;"Manosque";"04100";"2 - Centres urbains intermédiaires";"";""
"Theatre";"Théâtre";"Espace Concorde";"";48.589807;2.249951;300;"Arpajon";"91290";"1 - Grands centres urbains";"";""
"Theatre";"Théâtre";"Compagnie Les Matapeste";"";46.314983;-0.478121;56;"Niort";"79000";"2 - Centres urbains intermédiaires";"";""
"Theatre";"Théâtre";"Centre Culturel Le Sou";"";45.481731;4.429732;269;"La_Talaudière";"42350";"4 - Ceintures urbaines";"";""
"Theatre";"Théâtre";"Centre culturel Saint-Ayoul";"";48.554976;3.306793;649;"Provins";"77160";"2 - Centres urbains intermédiaires";"";""
"Theatre";"Théâtre";"Théâtre Halle Roublot";"";48.85119;2.458815;132;"Fontenay-sous-Bois";"94120";"1 - Grands centres urbains";"";""
"Theatre";"Théâtre";"Ville de Velaux - Espace NoVa";"";43.531226;5.25479;500;"Velaux";"13880";"4 - Ceintures urbaines";"";""
"Theatre";"Théâtre";"Centre Culturel Léo Malet - Ville de Mireval";"";43.512107;3.804172;305;"Mireval";"34110";"3 - Petites villes";"";""
"Theatre";"Théâtre";"Centre de Culture et d Animation - Ville de la Madeleine";"";50.655737;3.066464;95;"La_Madeleine";"59110";"1 - Grands centres urbains";"";""
"Theatre";"Théâtre";"Théâtre El Mil.lenari";"";42.672626;2.829779;256;"Toulouges";"66350";"2 - Centres urbains intermédiaires";"";""
"Theatre";"Théâtre";"Théâtre de Charleville-Mézières";"";49.773055;4.718423;660;"Charleville-Mézières";"08000";"2 - Centres urbains intermédiaires";"";""
"Theatre";"Théâtre";"Compagnie Etincelle Bouillasse / Café théâtre de Lommoye";"";48.992958;1.535136;50;"Lommoye";"78270";"6 - Rural à habitat dispersé";"";""
"Theatre";"Théâtre";"Théâtre Montrouge";"";48.81911;2.319604;960;"Montrouge";"92120";"1 - Grands centres urbains";"";""
"Theatre";"Danse.Musique.Theatre";"Opéra Garnier";"";48.87101483;2.33267505;;"Paris";"75012";"1 - Grands centres urbains";"";""
"Theatre";"Cirque";"La Cascade – Pôle National Cirque Ardèche-Auvergne-Rhône-Alpes";"";44.36861969;4.64341193;;"Bourg-Saint-Andéol";"07700";"3 - Petites villes";"";""
"Theatre";"Cirque";"Agora Centre Culturel Pnc Boulazac Nouvelle Aquitaine";"";45.18175733;0.76070547;;"Boulazac_Isle_Manoire";"24330";"5 - Bourgs ruraux";"";""
"Theatre";"Cirque";"Le Sirque
pôle National Cirque de Nexon Nouvelle Aquitaine";"";45.67594181;1.18844104;;"Nexon";"87800";"6 - Rural à habitat dispersé";"";""
"Theatre";"Danse.Musique.Theatre";"Maison de la Culture et des Loisirs";"";49.82985183;3.28124068;230;"Gauchy";"02430";"4 - Ceintures urbaines";"";""
"Theatre";"Danse.Musique.Theatre";"Théâtre de Cusset-Espace Chambon";"";46.13019619;3.45930464;550;"Bost";"03300";"7 - Rural à habitat très dispersé";"";""
"Theatre";"Danse.Musique.Theatre";"Théâtre de Cusset-Théâtre de Cusset";"";46.13197226;3.45603906;340;"Bost";"03300";"7 - Rural à habitat très dispersé";"";""
"Theatre";"Danse.Musique.Theatre";"Théâtre de Grasse";"";43.66018414;6.92262444;498;"Grasse";"06130";"2 - Centres urbains intermédiaires";"";""
"Theatre";"Danse.Musique.Theatre";"Théâtre Louis Jouvet - Scène conventionnée des Ardennes";"";49.51008506;4.3677858;199;"Acy-Romance";"08300";"3 - Petites villes";"";""
"Theatre";"Danse.Musique.Theatre";"Théâtre de la Madeleine";"";48.29861439;4.07272361;709;"Troyes";"10000";"1 - Grands centres urbains";"";""
"Theatre";"Danse.Musique.Theatre";"Guérétoise de spectacle / Scène conventionnée de Guéret";"";46.26750827;1.86446733;293;"Anzême";"23000";"7 - Rural à habitat très dispersé";"";""
"Theatre";"Danse.Musique.Theatre";"Train-Théâtre";"";44.866372;4.879703;445;"Portes-lès-Valence";"26800";"2 - Centres urbains intermédiaires";"";""
"Theatre";"Danse.Musique.Theatre";"Atelier à spectacle";"";48.72305154;1.36302763;1138;"Allainville";"28500";"6 - Rural à habitat dispersé";"";""
"Theatre";"Danse.Musique.Theatre";"Théâtre Olympia d Arcachon";"";44.66101211;-1.16525951;939;"Arcachon";"33120";"4 - Ceintures urbaines";"";""
"Theatre";"Danse.Musique.Theatre";"Glob Théâtre";"";44.86043812;-0.56189938;149;"Bordeaux";"33300";"1 - Grands centres urbains";"";""
"Theatre";"Danse.Musique.Theatre";"Théâtre des Quatre Saisons";"";44.760406;-0.604467;404;"Gradignan";"33170";"1 - Grands centres urbains";"";""
"Theatre";"Danse.Musique.Theatre";"Scène de Bayssan";"";43.30636326;3.20695306;1450;"Béziers";"34500";"1 - Grands centres urbains";"";""
"Theatre";"Danse.Musique.Theatre";"Vellein";"";45.61699464;5.14587482;532;"Bonnefamille";"38090";"6 - Rural à habitat dispersé";"";""
"Theatre";"Danse.Musique.Theatre";"Rampe - La Ponatière-La Ponatière";"";45.14872987;5.70480181;171;"Echirolles";"38130";"1 - Grands centres urbains";"";""
"Theatre";"Danse.Musique.Theatre";"Onyx - Théâtre de Saint-Herblain";"";47.22396136;-1.62905428;558;"Saint-Herblain";"44800";"1 - Grands centres urbains";"";""
"Theatre";"Danse.Musique.Theatre";"ScénOgraph - Scène conventionnée Théâtre et Théâtre Musical Saint-Céré/Figeac";"";44.862323;1.88928485;400;"Autoire";"46400";"6 - Rural à habitat dispersé";"";""
"Theatre";"Danse.Musique.Theatre";"Théâtre de Laval";"";48.07077772;-0.76751167;673;"Laval";"53000";"2 - Centres urbains intermédiaires";"";""
"Theatre";"Danse.Musique.Theatre";"Méridienne";"";48.59382401;6.49374075;650;"Bienville-la-Petite";"54300";"7 - Rural à habitat très dispersé";"";""
"Theatre";"Danse.Musique.Theatre";"Scènes du Golfe - Théâtre Arradon - Vannes-La Lucarne";"";47.633716;-2.821361;300;"Arradon";"56610";"5 - Bourgs ruraux";"";""
"Theatre";"Danse.Musique.Theatre";"Scènes du Golfe - Théâtre Arradon - Vannes";"";47.66232843;-2.76070821;1100;"Vannes";"56000";"1 - Grands centres urbains";"";""
"Theatre";"Danse.Musique.Theatre";"Faïencerie - Théâtre";"";49.25954221;2.47266484;730;"Creil";"60100";"1 - Grands centres urbains";"";""
"Theatre";"Danse.Musique.Theatre";"Espace Jéliote";"";43.19044195;-0.61104646;408;"Agnos";"64400";"6 - Rural à habitat dispersé";"";""
"Theatre";"Danse.Musique.Theatre";"Dôme Théâtre";"";45.67622855;6.39243302;644;"Albertville";"73200";"2 - Centres urbains intermédiaires";"";""
"Theatre";"Danse.Musique.Theatre";"Théâtre du Château";"";50.04858553;1.41816061;218;"Baromesnil";"76260";"6 - Rural à habitat dispersé";"";""
"Theatre";"Danse.Musique.Theatre";"Théâtre le Passage";"";49.75739236;0.37230695;166;"Colleville";"76400";"6 - Rural à habitat dispersé";"";""
"Theatre";"Danse.Musique.Theatre";"Sax";"";48.95899819;2.06586554;300;"Achères";"78260";"1 - Grands centres urbains";"";""
"Theatre";"Danse.Musique.Theatre";"Onde";"";48.78165981;2.18064605;847;"Vélizy-Villacoublay";"78140";"1 - Grands centres urbains";"";""
"Theatre";"Danse.Musique.Theatre";"Pôle - Arts en circulation-Espace des Arts";"";43.10683318;6.02824313;200;"Le_Pradet";"83220";"1 - Grands centres urbains";"";""
"Theatre";"Danse.Musique.Theatre";"Tamanoir";"";48.93421497;2.28651894;240;"Gennevilliers";"92230";"1 - Grands centres urbains";"";""
"Theatre";"Danse.Musique.Theatre";"Maison des arts du Léman-Théâtre du Casino";"";48.97012354;2.30306659;220;"Enghien-les-Bains";"95880";"1 - Grands centres urbains";"";""
"Theatre";"Danse.Musique.Theatre";"Centre des Arts";"";48.97233544;2.30525022;383;"Enghien-les-Bains";"95880";"1 - Grands centres urbains";"";""
"Theatre";"Danse.Musique.Theatre";"Théâtre d Angoulême";"";45.64776818;0.15492709;854;"Angoulême";"16000";"2 - Centres urbains intermédiaires";"";""
"Theatre";"Danse.Musique.Theatre";"Passerelle - Scène nationale de Saint-Brieuc";"";48.51294001;-2.76145713;1407;"Saint-Brieuc";"22000";"1 - Grands centres urbains";"";""
"Theatre";"Danse.Musique.Theatre";"MA Scène nationale-Le Jules Verne";"";47.49948418;6.79523442;500;"Bethoncourt";"25200";"1 - Grands centres urbains";"";""
"Theatre";"Danse.Musique.Theatre";"MA Scène nationale";"";47.51111628;6.79765986;1100;"Bethoncourt";"25200";"1 - Grands centres urbains";"";""
"Theatre";"Danse.Musique.Theatre";"Tangram - Evreux-Louviers-Eure";"";49.02260527;1.13777102;900;"Evreux";"27000";"2 - Centres urbains intermédiaires";"";""
"Theatre";"Danse.Musique.Theatre";"Théâtre Molière - Sète Scène nationale Archipel de Thau";"";43.408902;3.69793;912;"Sète";"34200";"2 - Centres urbains intermédiaires";"";""
"Theatre";"Danse.Musique.Theatre";"Scènes du Jura";"";46.677213;5.563124;550;"Lons-le-Saunier";"39000";"2 - Centres urbains intermédiaires";"";""
"Theatre";"Danse.Musique.Theatre";"Lieu Unique";"";47.21529975;-1.54496603;532;"Nantes";"44300";"1 - Grands centres urbains";"";""
"Theatre";"Danse.Musique.Theatre";"Carré - Scène nationale de Château-Gontier";"";47.82859061;-0.69683171;534;"Prée-d_Anjou";"53200";"6 - Rural à habitat dispersé";"";""
"Theatre";"Danse.Musique.Theatre";"Centre Culturel André Malraux";"";48.66069473;6.17194997;250;"Vandoeuvre-lès-Nancy";"54500";"1 - Grands centres urbains";"";""
"Theatre";"Danse.Musique.Theatre";"Manège de Maubeuge";"";50.27732008;3.97831825;530;"Assevent";"59600";"4 - Ceintures urbaines";"";""
"Theatre";"Danse.Musique.Theatre";"Phénix";"";50.36455011;3.52884296;955;"Aulnoy-lez-Valenciennes";"59300";"1 - Grands centres urbains";"";""
"Theatre";"Danse.Musique.Theatre";"Scène nationale 61";"";48.43627526;0.09543334;424;"Alençon";"61000";"2 - Centres urbains intermédiaires";"";""
"Theatre";"Danse.Musique.Theatre";"Culture Commune - Scène nationale du Bassin minier du Pas-de-Calais";"";50.44272732;2.78910761;98;"Loos-en-Gohelle";"62750";"4 - Ceintures urbaines";"";""
"Theatre";"Danse.Musique.Theatre";"Scène nationale de l Essonne Agora-desnos";"";48.62910486;2.42972921;840;"Evry-Courcouronnes";"91000";"1 - Grands centres urbains";"";""
"Theatre";"Danse.Musique.Theatre";"Scène nationale de l Essonne Agora-desnos-Centre culturel Robert desnos";"";48.6478862;2.40362192;482;"Ris-Orangis";"91130";"1 - Grands centres urbains";"";""
"Theatre";"Musique";"Smac Ardèche (La Presqu ïle/Cavajazz)";"";45.2375836;4.67285064;;"Annonay";"07100";"3 - Petites villes";"";""
"Theatre";"Musique";"Le Big Band Café";"";49.21083593;-0.33603434;;"Hérouville-Saint-Clair";"14200";"1 - Grands centres urbains";"";""
"Theatre";"Musique";"La Cordonnerie";"";45.043501;5.043904;;"Romans-sur-Isère";"26100";"2 - Centres urbains intermédiaires";"";""
"Theatre";"Musique";"Krakatoa";"";44.82368386;-0.62456868;;"Mérignac";"33700";"1 - Grands centres urbains";"";""
"Theatre";"Musique";"Atm";"";48.10653009;-1.6952003;;"Rennes";"35200";"1 - Grands centres urbains";"";""
"Theatre";"Musique";"Le Chabada";"";47.48863094;-0.53802527;;"Angers";"49100";"1 - Grands centres urbains";"";""
"Theatre";"Musique";"Le Normandy";"";49.11757874;-1.08642828;;"Saint-Lô";"50000";"2 - Centres urbains intermédiaires";"";""
"Theatre";"Musique";"Le 6 Par 4";"";48.07891269;-0.77164546;;"Laval";"53000";"2 - Centres urbains intermédiaires";"";""
"Theatre";"Musique";"L autre Canal";"";48.69438548;6.19877405;;"Nancy";"54000";"1 - Grands centres urbains";"";""
"Theatre";"Musique";"La Grange A Musique";"";49.252291;2.480769;;"Creil";"60100";"1 - Grands centres urbains";"";""
"Theatre";"Musique";"Le Noumatrouff";"";47.76147478;7.33310236;;"Mulhouse";"68100";"1 - Grands centres urbains";"";""
"Theatre";"Musique";"L epicerie Moderne";"";45.67371079;4.85843623;;"Feyzin";"69320";"1 - Grands centres urbains";"";""
"Theatre";"Musique";"Echo System";"";47.66770112;5.97290554;;"Scey-sur-Saône-et-Saint-Albin";"70360";"5 - Bourgs ruraux";"";""
"Theatre";"Musique";"La Cave A Musique";"";46.30076241;4.82506893;;"Mâcon";"71000";"2 - Centres urbains intermédiaires";"";""
"Theatre";"Musique";"File 7";"";48.86432987;2.81322766;;"Magny-le-Hongre";"77700";"1 - Grands centres urbains";"";""
"Theatre";"Musique";"L usine A Chapeau";"";48.64667047;1.82753876;;"Rambouillet";"78120";"2 - Centres urbains intermédiaires";"";""
"Theatre";"Musique";"Fuzz yon";"";46.67027457;-1.41997432;;"La_Roche-sur-Yon";"85000";"2 - Centres urbains intermédiaires";"";""
"Theatre";"Musique";"Le Carré Bleu";"";46.580452;0.335709;;"Poitiers";"86000";"1 - Grands centres urbains";"";""
"Theatre";"Musique";"La Souris Verte";"";48.17586638;6.44395823;;"Epinal";"88000";"2 - Centres urbains intermédiaires";"";""
"Theatre";"Musique";"Le Silex/ Jazz Club D auxerre";"";47.795498;3.58031;;"Auxerre";"89000";"2 - Centres urbains intermédiaires";"";""
"Theatre";"Théâtre";"3 Bis F";"";43.489283;5.41821;83;"Aix-en-Provence";"13080";"1 - Grands centres urbains";"";""
"Theatre";"Théâtre";"Boîte à jouer";"";44.86364011;-0.5617782;70;"Bordeaux";"33300";"1 - Grands centres urbains";"";""
"Theatre";"Théâtre";"Atelier culture / La Piscine";"";51.03766344;2.37104552;100;"Dunkerque";"59430";"1 - Grands centres urbains";"";""
"Theatre";"Théâtre";"Centre Wallonie Bruxelles-Salle de Théâtre";"";48.86102598;2.35052536;164;"Paris";"75004";"1 - Grands centres urbains";"";""
"Theatre";"Théâtre";"Théâtre de la Bastille";"";48.85575608;2.37563788;416;"Paris";"75011";"1 - Grands centres urbains";"";""
"Theatre";"Théâtre";"Compagnie Théâtre National de Syldavie / Maison d Europe et d Orient";"";48.84754444;2.37684345;49;"Paris";"75012";"1 - Grands centres urbains";"";""
"Theatre";"Théâtre";"Théâtre de la Cité Internationale";"";48.82037848;2.33622471;806;"Paris";"75014";"1 - Grands centres urbains";"";""
"Theatre";"Théâtre";"Théâtre des Bouffes du Nord";"";48.88500399;2.36005226;500;"Paris";"75018";"1 - Grands centres urbains";"";""
"Theatre";"Théâtre";"Lavoir Moderne Parisien";"";48.87412737;2.41171163;100;"Paris";"75020";"1 - Grands centres urbains";"";""
"Theatre";"Théâtre";"Théâtre de Chelles-Auditorium Jean-Pierre Vernant";"";48.875717;2.59563;236;"Chelles";"77500";"1 - Grands centres urbains";"";""
"Theatre";"Théâtre";"Association L Eté de Vaour";"";44.07275066;1.80201872;200;"Alos";"81140";"7 - Rural à habitat très dispersé";"";""
"Theatre";"Théâtre";"Samovar";"";48.8763345;2.42072725;130;"Bagnolet";"93170";"1 - Grands centres urbains";"";""
"Theatre";"Théâtre";"Théâtre National de Strasbourg-Studio";"";48.553133;7.755326;370;"Strasbourg";"67100";"1 - Grands centres urbains";"";""
"Theatre";"Théâtre";"Comédie-Française-Théâtre du Vieux-Colombier";"";48.85177424;2.33027489;300;"Paris";"75006";"1 - Grands centres urbains";"";""
"Theatre";"Théâtre";"Théâtre du Grand Rond";"";43.59863148;1.45393764;100;"Toulouse";"31000";"1 - Grands centres urbains";"";""
"Theatre";"Théâtre";"Point Virgule";"";48.85783009;2.35692615;120;"Paris";"75004";"1 - Grands centres urbains";"";""
"Theatre";"Théâtre";"Comédie Saint-Michel";"";48.84455893;2.33954348;;"Paris";"75005";"1 - Grands centres urbains";"";""
"Theatre";"Théâtre";"Théâtre Marigny";"";48.86914087;2.31238357;1252;"Paris";"75008";"1 - Grands centres urbains";"";""
"Theatre";"Théâtre";"Théâtre de la Madeleine";"";48.8708044;2.32032197;709;"Paris";"75008";"1 - Grands centres urbains";"";""
"Theatre";"Théâtre";"Théâtre des Mathurins";"";48.87327492;2.32562337;470;"Paris";"75008";"1 - Grands centres urbains";"";""
"Theatre";"Théâtre";"Comédie de Paris";"";48.88290894;2.33322899;194;"Paris";"75009";"1 - Grands centres urbains";"";""
"Theatre";"Théâtre";"Théâtre de la Porte Saint-Martin";"";48.86893804;2.35671799;1050;"Paris";"75010";"1 - Grands centres urbains";"";""
"Theatre";"Théâtre";"Splendid";"";48.8707022;2.35672088;300;"Paris";"75010";"1 - Grands centres urbains";"";""
"Theatre";"Théâtre";"Théâtre la Boussole";"";48.88027837;2.353008;369;"Paris";"75010";"1 - Grands centres urbains";"";""
"Theatre";"Théâtre";"Théâtre Montmartre Galabru";"";48.88723761;2.33455639;94;"Paris";"75018";"1 - Grands centres urbains";"";""
"Theatre";"Théâtre";"Reine Blanche — Scène des Arts et des Sciences";"";48.88685345;2.35900892;208;"Paris";"75018";"1 - Grands centres urbains";"";""
"Theatre";"Théâtre";"Théâtre Jeanne d Arc";"";46.10865654;5.82750234;248;"Valserhône";"01200";"2 - Centres urbains intermédiaires";"";""
"Theatre";"Théâtre";"Centre culturel municipal - Le Forum";"";49.62318981;3.21998588;668;"Abbécourt";"02300";"4 - Ceintures urbaines";"";""
"Theatre";"Théâtre";"Service culturel de Vichy-Centre culturel Valery Larbaud";"";46.1223679;3.42294464;450;"Abrest";"03200";"4 - Ceintures urbaines";"";""
"Theatre";"Théâtre";"Service culturel de Vichy";"";46.12282383;3.41925075;1400;"Abrest";"03200";"4 - Ceintures urbaines";"";""
"Theatre";"Théâtre";"Centre Athanor";"";46.34709037;2.60484152;2622;"Lavault-Sainte-Anne";"03100";"4 - Ceintures urbaines";"";""
"Theatre";"Théâtre";"Théâtre Francis Gag";"";43.698011;7.2779308;289;"Nice";"06100";"1 - Grands centres urbains";"";""
"Theatre";"Théâtre";"Espace Jean Vilar";"";49.93860937;4.63133337;388;"Anchamps";"08500";"6 - Rural à habitat dispersé";"";""
"Theatre";"Théâtre";"Complexe culturel des Terres Blanches-Complexe culturel des Terres blanches";"";43.45373796;5.41834079;190;"Bouc-Bel-Air";"13320";"4 - Ceintures urbaines";"";""
"Theatre";"Théâtre";"Théâtre de Tarascon";"";43.80409989;4.65982422;;"Boulbon";"13150";"5 - Bourgs ruraux";"";""
"Theatre";"Théâtre";"Espace Gérard Philipe";"";43.39071502;4.79931295;213;"Port-Saint-Louis-du-Rhône";"13230";"2 - Centres urbains intermédiaires";"";""
"Theatre";"Théâtre";"Théâtre Mac Nab";"";47.22339994;2.0645357;578;"Méry-sur-Cher";"18100";"6 - Rural à habitat dispersé";"";""
"Theatre";"Théâtre";"Théâtres de Lanion Trégor Communauté-Centre culturel Le Sillon";"";48.83402398;-3.1482733;292;"Kerbors";"22610";"6 - Rural à habitat dispersé";"";""
"Theatre";"Théâtre";"Théâtres de Lanion Trégor Communauté-Théâtre de l Arche";"";48.78614591;-3.23416567;320;"Minihy-Tréguier";"22220";"6 - Rural à habitat dispersé";"";""
"Theatre";"Théâtre";"Centre culturel Yves Furet";"";46.23560079;1.49007699;466;"La_Souterraine";"23300";"5 - Bourgs ruraux";"";""
"Theatre";"Théâtre";"Romans Scènes-Théâtre de la Presle";"";45.04369151;5.04181052;200;"Romans-sur-Isère";"26100";"2 - Centres urbains intermédiaires";"";""
"Theatre";"Théâtre";"Centre culturel François Mitterand-Salle de spectacle";"";48.37493477;-4.64393235;180;"Locmaria-Plouzané";"29280";"5 - Bourgs ruraux";"";""
"Theatre";"Théâtre";"Kiwi";"";43.54886066;1.47828741;;"Ramonville-Saint-Agne";"31520";"1 - Grands centres urbains";"";""
"Theatre";"Théâtre";"Direction de l Animation Socioculturelle de la Mairie de Toulouse-Centre culturel Alban-Minville";"";43.56426305;1.39891438;;"Toulouse";"31000";"1 - Grands centres urbains";"";""
"Theatre";"Théâtre";"Direction de l Animation Socioculturelle de la Mairie de Toulouse-Espace Saint-Cyprien";"";43.59863669;1.43091921;;"Toulouse";"31000";"1 - Grands centres urbains";"";""
